CompetitionID;No;Competition;Season;Unique Competition;Date of Competition start;Date of Competition end;Place;Conutry;FAI RANK;Bilten status;Finished jump rounds;M-Bilten;F-Bilten;JM-Bilten;JF-Bilten;CheckMFJ;M;F;JM;JF;ALL;ALL Juniors;Style M;Style F;Sum of WALAR rating points of the competitors;WALAR organizers points;Competition ranking;Team AL 1 place male;Team AL 2 place male;Team AL 3 place male;Chief Judge
;20.;NC Croatia;2012;2012 NC Croatia;2012-10-05 00:00:00;2012-10-06 00:00:00;Grobnik;Croatia;;;;;;;;NE;16;5;0;0;21;0;;;24;0;NC
;2.;PK Nikšića;2012;2012 PK Nikšića;2012-09-08 00:00:00;2012-09-09 00:00:00;Nikšić;Montenegro;;;;;;;;OK;0;0;0;0;0;0;;;0;0
;7.;Otvoreno PP Grada Rijeke i PGŽ;2012;2012 Otvoreno PP Grada Rijeke i PGŽ;2012-09-07 00:00:00;2012-09-07 00:00:00;Grobnik;Croatia;;imam;;13;2;;;NE;0;0;0;0;0;0;;;0;0
;34.;Ptuj Cup;2012;2012 Ptuj Cup;2012-08-18 00:00:00;2012-08-19 00:00:00;Ptuj;Slovenia;;Imam samo raspis;;;;;;OK;0;0;0;0;0;0;/;/;0;0;Under
;;WCS Italy;2012;2012 WCS Italy;2012-08-10 00:00:00;2012-08-12 00:00:00;Belluno;Italy;;Imam;8;192;26;21;2;NE;228;0;0;0;228;0;/;/;#DIV/0!;#DIV/0!;SWCS
;;Kup Grada Vukovara;2012;2012 Kup Grada Vukovara;2012-08-04 00:00:00;2012-08-04 00:00:00;Borovo;Croatia;;Imam, obrađen;5;20;3;;;NE;0;0;0;0;0;0;;;0;0
;17.;Petrovdanski kup;2012;2012 Petrovdanski kup;2012-06-30 00:00:00;2012-07-01 00:00:00;Prijedor;BiH;;;;;;;;NE;67;8;33;2;75;35;;;#DIV/0!;#DIV/0!
;;WCS Slovenia;2012;2012 WCS Slovenia;2012-06-22 00:00:00;2012-06-24 00:00:00;Lesce-Bled;Slovenia;;imam;8;166;27;20;3;NE;166;27;45;8;193;53;/;/;321;631728;SWCS
;1.;Cumulus Cup;2012;2012 Cumulus Cup;2012-05-12 00:00:00;2012-05-12 00:00:00;Opatija;Croatia;;Imam, obrađen;4;15;1;;;OK;15;1;0;0;16;0;/;/;24;1536
;3.;Dolomiti Cup;2012;2012 Dolomiti Cup;2012-04-01 00:00:00;2012-04-02 00:00:00;Belluno;Italy;;;8;66;9;;;NE;0;0;0;0;0;0;/;/;0;0
;1.;Urban Cup;2011;2011 Urban Cup;2011-10-01 00:00:00;2011-10-01 00:00:00;Zrenjanin;Serbia;;;;;;;;NE;7;1;2;0;8;2;;;#DIV/0!;#DIV/0!
;;WCS Croatia;2011;2011 WCS Croatia;2011-09-09 00:00:00;2011-09-11 00:00:00;Grobnik;Croatia;;Imam, obrađen;8;104;12;14;1;NE;104;12;34;5;116;39;/;/;197;244280;SWCS
;19.;NC Croatia;2011;2011 NC Croatia;2011-09-03 00:00:00;2011-09-04 00:00:00;Vrsar;Croatia;;;;;;;;NE;22;5;2;0;27;2;;;26;0;NC
;6. 3J.;EPC;2011;2011 EPC;2011-08-21 00:00:00;2011-08-28 00:00:00;Kikinda;Serbia;Cat.1x;Imam;10;55;31;16;7;NE;71;38;33;20;109;53;58;34;397;643140;EPC
;33.;Ptuj Cup;2011;2011 Ptuj Cup;2011-08-13 00:00:00;2011-08-14 00:00:00;Podlehnik;Slovenia;;;;;;;;NE;20;3;9;0;23;9;/;/;22;0;Under
;;WCS Italy;2011;2011 WCS Italy;2011-08-05 00:00:00;2011-08-07 00:00:00;Belluno;Italy;;Imam;8;178;41;18;0;NE;219;0;0;0;219;0;/;/;#DIV/0!;#DIV/0!;SWCS
;16.;Petrovdanski kup;2011;2011 Petrovdanski kup;2011-07-02 00:00:00;2011-07-03 00:00:00;Prijedor;BiH;;Imam;8;63;4;3;0;NE;63;4;28;0;67;28;/;/;89;67640
;;WCS Slovenia;2011;2011 WCS Slovenia;2011-06-24 00:00:00;2011-06-26 00:00:00;Lesce-Bled;Slovenia;;imam;8;161;24;15;0;NE;161;24;51;5;185;56;/;/;307;591896;SWCS
;;Kup Grada Vukovara;2011;2011 Kup Grada Vukovara;2011-06-18 00:00:00;2011-06-18 00:00:00;Borovo;Croatia;;;;;;;;OK;0;0;0;0;0;0;/;/;0;0
;2.;Dolomiti Cup;2011;2011 Dolomiti Cup;2011-04-30 00:00:00;2011-05-01 00:00:00;Belluno;Italy;;;8;57;8;;;NE;0;0;0;0;0;0;/;/;0;0
;1.;Croatia Cup;2011;2011 Croatia Cup;2011-04-16 00:00:00;2011-04-16 00:00:00;Vrsar;Croatia;;;;;;;;OK;0;0;0;0;0;0;;;0;0
;;Otvoreno PP Grada Rijeke;2010;2010 Otvoreno PP Grada Rijeke;2010-10-23 00:00:00;2010-10-23 00:00:00;Grobnik;Croatia;;;;;;;;OK;0;0;0;0;0;0;;;0;0
;3.;Međunarodni kup Nena Ličina;2010;2010 Međunarodni kup Nena Ličina;2010-09-25 00:00:00;2010-09-25 00:00:00;Banja Luka;BiH;;imam;5;22;2;;;NE;0;0;0;0;0;0;;;0;0;;;;;Vladan Stojković
;31. 5.J.;WPC;2010;2010 WPC;2010-08-28 00:00:00;2010-09-04 00:00:00;Nikšić;Montenegro;Cat.1x;;7;117;51;18;8;NE;135;59;59;35;194;94;88;40;610;1229760;WPC;Italy;Slovenia;Russia
;22.;Alkarski kup;2010;2010 Alkarski kup;2010-08-21 00:00:00;2010-08-21 00:00:00;Sinj;Croatia;;;;8;0;0;0;NE;0;0;0;0;0;0;;;0;0;Under
;;WCS Italy;2010;2010 WCS Italy;2010-08-06 00:00:00;2010-08-08 00:00:00;Belluno;Italy;;Imam;8;189;29;17;2;NE;189;29;78;12;218;90;/;/;300;739200;SWCS
;;WCS Slovenia;2010;2010 WCS Slovenia;2010-06-25 00:00:00;2010-06-27 00:00:00;Lesce-Bled;Slovenia;;imam;8;181;34;19;0;NE;182;33;69;10;215;79;/;/;305;717360;SWCS
;18.;NC Croatia;2010;2010 NC Croatia;2010-07-16 00:00:00;2010-07-18 00:00:00;Vrsar;Croatia;;;5;29;5;;;NE;15;0;0;0;15;0;;;#DIV/0!;#DIV/0!;NC
;;Kup Državnosti;2010;2010 Kup Državnosti;2010-06-19 00:00:00;2010-06-20 00:00:00;Vukovar;Croatia;;imam;6;20;4;;;NE;0;0;0;0;0;0;/;/;0;0
;;WCS Croatia;2010;2010 WCS Croatia;2010-05-28 00:00:00;2010-05-30 00:00:00;Grobnik;Croatia;;imam;8;106;13;9;1;NE;106;13;35;3;119;38;/;/;159;199704;SWCS
;1.;Dolomiti Cup;2010;2010 Dolomiti Cup;2010-05-01 00:00:00;2010-05-02 00:00:00;Belluno;Italy;;;8;46;9;0;0;NE;0;0;0;0;0;0;/;/;0;0
;;Memorijal Vrsar;2010;2010 Memorijal Vrsar;2010-03-20 00:00:00;2010-03-20 00:00:00;Vrsar;Croatia;;;;;;;;OK;0;0;0;0;0;0;;;0;0
;;Para-Challenge Kup;2009;2009 Para-Challenge Kup;2009-08-09 00:00:00;2009-08-09 00:00:00;Bihać;BiH;;;;;;;;OK;0;0;0;0;0;0;;;0;0
;;WCS Italy;2009;2009 WCS Italy;2009-08-07 00:00:00;2009-08-09 00:00:00;Belluno;Italy;;Imam;8;159;32;12;4;NE;159;32;62;14;191;76;/;/;239;510504;SWCS
;21.;Alkarski kup;2009;2009 Alkarski kup;2009-07-25 00:00:00;2009-07-25 00:00:00;Sinj;Croatia;;;;;;;;NE;9;0;1;0;9;1;;;6;0;Under
;14.;Petrovdanski kup;2009;2009 Petrovdanski kup;2009-07-11 00:00:00;2009-07-12 00:00:00;Prijedor;BiH;;;;;;;;NE;41;3;24;2;44;26;;;42;0
;;WCS Slovenia;2009;2009 WCS Slovenia;2009-06-26 00:00:00;2009-06-28 00:00:00;Lesce-Bled;Slovenia;;imam;8;157;26;10;5;NE;157;26;50;13;183;63;/;/;249;490032;SWCS
;;Otvoreno PP Grada Rijeke;2008;2008 Otvoreno PP Grada Rijeke;2008-10-19 00:00:00;2008-10-19 00:00:00;Grobnik;Croatia;;;4;15;4;0;0;NE;0;0;0;0;0;0;;;0;0
;1.;Međunarodni kup Nena Ličina;2008;2008 Međunarodni kup Nena Ličina;2008-09-07 00:00:00;2008-09-07 00:00:00;Banja Luka;BiH;;;;;;;;OK;0;0;0;0;0;0;;;0;0
;20.;Alkarski kup;2008;2008 Alkarski kup;2008-08-30 00:00:00;2008-08-31 00:00:00;Sinj;Croatia;;;;;;;;NE;7;0;0;0;7;0;;;8;0;Under
;;WCS Italy;2008;2008 WCS Italy;2008-08-08 00:00:00;2008-08-10 00:00:00;Belluno;Italy;;Imam;8;180;28;9;0;NE;180;28;11;0;208;11;/;/;211;369672;SWCS
;30;WPC;2008;2008 WPC;2008-07-26 00:00:00;2008-08-01 00:00:00;Lučenec;Slovakia;Cat.1x;;10;124;49;;;NE;14;1;0;0;15;0;;;#DIV/0!;#DIV/0!;WPC
;8.;WCS Slovenia;2008;2008 WCS Slovenia;2008-06-27 00:00:00;2008-06-29 00:00:00;Lesce-Bled;Slovenia;;imam;;178;30;14;2;NE;178;30;63;9;208;72;/;/;285;0;SWCS
;;Kup Grada Vukovara;2008;2008 Kup Grada Vukovara;2008-06-21 00:00:00;2008-06-22 00:00:00;Borovo;Croatia;;;;;;;;OK;0;0;0;0;0;0;;;0;0
;7.;WCS Croatia;2008;2008 WCS Croatia;2008-06-06 00:00:00;2008-06-08 00:00:00;Lošinj;Croatia;;imam;8;129;19;;;NE;128;20;39;5;148;44;/;/;196;301056;SWCS
;16.;NC Croatia;2008;2008 NC Croatia;2008-05-01 00:00:00;2008-05-03 00:00:00;Zadar Višnjik;Croatia;;Imam;8;31;7;;;NE;31;7;6;0;38;6;;;39;13728;NC
;;Memorijal Zagreba;2008;2008 Memorijal Zagreba;2008-04-27 00:00:00;2008-04-27 00:00:00;Lučko;Croatia;;;;;;;;NE;9;0;0;0;9;0;;;#DIV/0!;#DIV/0!
;6.;WCS Switzerland;2007;2007 WCS Switzerland;2007-09-28 00:00:00;2007-09-30 00:00:00;Locarno;Switzerland;;;;;;;;NE;131;15;44;5;146;49;/;/;195;0;SWCS
;15.;Memorijal Slavonskih zrakoplovaca;2007;2007 Memorijal Slavonskih zrakoplovaca;2007-09-22 00:00:00;2007-09-22 00:00:00;Osijek;Croatia;;;;14;6;;;NE;0;0;0;0;0;0;;;0;0;Under
;;EPC;2007;2007 EPC;;2007-09-07 00:00:00;Osijek;Croatia;Cat.1x;;1;;;;;OK;0;0;0;0;0;0;;;0;0;Under
;5.;WCS Austria;2007;2007 WCS Austria;2007-08-24 00:00:00;2007-08-26 00:00:00;Zell am See;Austria;;;;;;;;NE;145;18;41;4;163;45;/;/;214;0;SWCS
;4.;WCS Italy;2007;2007 WCS Italy;2007-08-10 00:00:00;2007-08-12 00:00:00;Belluno;Italy;;imam;8;176;26;12;1;NE;176;26;66;7;202;73;/;/;261;574200;SWCS
;19.;Alkarski kup;2007;2007 Alkarski kup;2007-07-28 00:00:00;2007-07-28 00:00:00;Sinj;Croatia;;;;;;;;NE;25;0;8;0;25;8;;;22;0;Under
;3.;WCS Germany;2007;2007 WCS Germany;2007-07-20 00:00:00;2007-07-21 00:00:00;Altenstadt;Germany;;;;;;;;NE;158;22;63;7;180;70;/;/;242;0;SWCS
;12.;Petrovdanski kup;2007;2007 Petrovdanski kup;2007-07-06 00:00:00;2007-07-07 00:00:00;Prijedor;BiH;;;;;;;;NE;34;5;18;4;39;22;;;#DIV/0!;#DIV/0!
;2.;WCS Slovenia;2007;2007 WCS Slovenia;2007-06-29 00:00:00;2007-07-01 00:00:00;Lesce-Bled;Slovenia;;;;;;;;NE;134;23;6;2;157;8;/;/;173;0;SWCS
;1.;WCS Croatia;2007;2007 WCS Croatia;2007-06-01 00:00:00;2007-06-03 00:00:00;Grobnik;Croatia;;;4;120;;;;NE;120;13;27;1;133;28;/;/;168;108192;SWCS
;;Memorijal Zagreba;2007;2007 Memorijal Zagreba;2007-05-26 00:00:00;2007-05-26 00:00:00;Lučko;Croatia;;;;;;;;NE;16;4;1;1;20;2;;;18;0
;15.;NC Croatia;2007;2007 NC Croatia;2007-05-18 00:00:00;2007-05-20 00:00:00;Osijek;Croatia;;;10;26;8;;;NE;26;8;3;1;34;4;;;38;14440;NC
;2.;Otvoreno PP Grada Rijeke;2007;2007 Otvoreno PP Grada Rijeke;2007-04-28 00:00:00;2007-04-28 00:00:00;Grobnik;Croatia;;;;;;;;OK;0;0;0;0;0;0;;;0;0
;41;Europa Cup Switzerland;2006;2006 Europa Cup Switzerland;2006-09-29 00:00:00;2006-10-01 00:00:00;Locarno;Switzerland;;;8;141;13;8;1;NE;141;13;57;4;154;61;;;246;423120;SWCS
;40;Europa Cup Germany;2006;2006 Europa Cup Germany;2006-09-01 00:00:00;2006-09-03 00:00:00;Altenstadt;Germany;;;6;143;22;14;2;NE;143;22;53;6;165;59;/;/;262;352128;SWCS
;28.;Ptuj Cup;2006;2006 Ptuj Cup;2006-08-26 00:00:00;2006-08-27 00:00:00;Ptuj;Slovenia;;;;;;;;OK;0;0;0;0;;;;;0;0;Under
;29;WPC;2006;2006 WPC;2006-08-12 00:00:00;2006-08-20 00:00:00;Stupino;Russia;Cat.1x;;10;115;67;0;0;NE;115;67;56;44;182;100;92;57;666;1878120;WPC;Russia;Hungary;Czech Rep.
;14.;NC Croatia;2006;2006 NC Croatia;2006-08-04 00:00:00;2006-08-06 00:00:00;Rijeka;Croatia;;;8;23;7;3;1;NE;23;7;4;1;30;5;;;39;10920;NC
;18.;Alkarski kup;2006;2006 Alkarski kup;2006-07-29 00:00:00;2006-07-29 00:00:00;Sinj;Croatia;;;;;;;;NE;15;2;4;1;17;5;;;16;0;Under
;39;Europa Cup Slovenia;2006;2006 Europa Cup Slovenia;2006-06-30 00:00:00;2006-07-02 00:00:00;Lesce-Bled;Slovenia;;;;;;;;NE;159;29;40;10;188;50;;;289;0;SWCS
;38;Europa Cup Croatia;2006;2006 Europa Cup Croatia;2006-06-16 00:00:00;2006-06-18 00:00:00;Rijeka;Croatia;;;8;;;;;NE;119;21;32;6;140;38;;;218;310432;SWCS
;37;Europa Cup Austria;2006;2006 Europa Cup Austria;2006-06-02 00:00:00;2006-06-03 00:00:00;Lochen;Austria;;;3;;;;;NE;1;0;0;0;1;0;;;3;9;SWCS
;;Kup Grada Vukovara;2006;2006 Kup Grada Vukovara;2006-05-27 00:00:00;2006-05-28 00:00:00;Borovo;Croatia;;;;;;;;OK;0;0;0;0;0;0;;;0;0
;36;Europa Cup Italy;2006;2006 Europa Cup Italy;2006-05-12 00:00:00;2006-05-14 00:00:00;Belluno;Italy;;nema ga na webu;8;;;;;NE;144;18;2;3;162;5;;;#DIV/0!;#DIV/0!;SWCS
;7.;Memorijal PBDR;2006;2006 Memorijal PBDR;2006-04-22 00:00:00;2006-04-22 00:00:00;Osijek;Croatia;;Imam;8;12;6;2;1;NE;12;6;3;2;18;5;/;/;24;4416;WALAR D;;;;Zdravko Babić
;9.;Kup Branka Dobrinića;2005;2005 Kup Branka Dobrinića;2005-10-29 00:00:00;2005-10-30 00:00:00;Vrsar;Croatia;;imam;4;25;5;;;NE;25;5;7;2;30;9;/;/;26;4056;;;;;Nada Džidara
;;Kup Grada Vukovara;2005;2005 Kup Grada Vukovara;2005-10-08 00:00:00;2005-10-09 00:00:00;Borovo;Croatia;;imam;4;16;4;;;NE;0;0;0;0;0;0;/;/;0;0;;;;;Miroslav Džidara
;35;Europa Cup Switzerland;2005;2005 Europa Cup Switzerland;2005-09-23 00:00:00;2005-09-25 00:00:00;Locarno;Switzerland;;Imam;8;151;16;5;2;NE;151;16;48;2;167;50;/;/;263;456568;SWCS
;;EPC;2005;2005 EPC;2005-08-30 00:00:00;2005-09-02 00:00:00;Prostějov;Czech Republic;Cat.1x;;10;95;39;19;7;NE;129;46;63;31;269;94;68;26;625;2268750;EPC
;17.;Alkarski kup;2005;2005 Alkarski kup;2005-08-27 00:00:00;2005-08-28 00:00:00;Sinj;Croatia;;Imam;5;12;1;;;NE;12;1;5;1;13;6;;;15;1425;WALAR F;;;;Bjanka Pavin
;27.;Ptuj Cup;2005;2005 Ptuj Cup;2005-08-20 00:00:00;2005-08-21 00:00:00;Ptuj;Slovenia;;Imam;8;;;;;NE;41;9;11;2;50;13;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;Miro Vindiš
;1.;Otvoreno PP Grada Rijeke;2005;2005 Otvoreno PP Grada Rijeke;2005-08-13 00:00:00;2005-08-14 00:00:00;Grobnik;Croatia;;;6;30;6;4;1;NE;0;0;0;0;0;0;;;0;0
;34;Europa Cup Italy;2005;2005 Europa Cup Italy;2005-08-05 00:00:00;2005-08-06 00:00:00;Belluno;Italy;;nema ga na webu;;;;;;NE;166;29;7;4;195;11;;;254;0;SWCS
;33;Europa Cup Germany;2005;2005 Europa Cup Germany;2005-07-23 00:00:00;2005-07-24 00:00:00;Altenstadt;Germany;;;;;;;;NE;185;25;8;2;210;10;;;255;0;SWCS
;13.;NC Croatia;2005;2005 NC Croatia;2005-07-08 00:00:00;2005-07-10 00:00:00;Osijek;Croatia;;Imam;;19;3;;;NE;19;3;2;0;22;2;;;33;0;NC
;32;Europa Cup Slovenia;2005;2005 Europa Cup Slovenia;2005-06-24 00:00:00;2005-06-26 00:00:00;Lesce-Bled;Slovenia;;;6;;;;;NE;175;29;54;9;204;63;;;316;506232;SWCS
;31;Europa Cup Croatia;2005;2005 Europa Cup Croatia;2005-06-03 00:00:00;2005-06-05 00:00:00;Grobnik;Croatia;;;7;;;;;NE;129;13;36;4;142;40;;;231;294294;SWCS
;30;Europa Cup Austria;2005;2005 Europa Cup Austria;2005-05-13 00:00:00;2005-05-15 00:00:00;Lochen;Austria;;;5;159;21;5;2;NE;159;21;46;7;180;53;;;268;312220;SWCS
;6.;Memorijal PBDR;2005;2005 Memorijal PBDR;2005-04-30 00:00:00;2005-04-30 00:00:00;Grobnik;Croatia;;Imam;8;15;5;2;1;NE;0;0;0;0;0;0;;;0;0;;;;;Zdravko Babić
;;Kup Branka Dobrinića;2004;2004 Kup Branka Dobrinića;2004-10-22 00:00:00;2004-10-24 00:00:00;Vrsar;Croatia;;;;;;;;OK;0;0;0;0;0;0;;;0;0
;29;Europa Cup Switzerland;2004;2004 Europa Cup Switzerland;2004-10-01 00:00:00;2004-10-02 00:00:00;Locarno;Switzerland;;;;;;;;NE;157;18;5;2;175;7;;;214;0;SWCS
;28;WPC;2004;2004 WPC;2004-09-18 00:00:00;2004-09-26 00:00:00;Rijeka;Croatia;Cat.1x;;8;128;56;0;0;NE;128;56;2;2;184;4;;;574;863296;WPC;Italy;Croatia, Czech.Rep, Hungary
;12.;NC Croatia;2004;2004 NC Croatia;2004-09-03 00:00:00;2004-09-05 00:00:00;Osijek;Croatia;;Imam;;28;7;;;NE;28;7;2;0;35;2;;;43;0;NC
;;Ptuj Cup;2004;2004 Ptuj Cup;2004-08-27 00:00:00;2004-08-29 00:00:00;Ptuj;Slovenia;;;;;;;;OK;0;0;0;0;0;0;;;0;0;Under
;16.;Alkarski kup;2004;2004 Alkarski kup;2004-08-13 00:00:00;2004-08-15 00:00:00;Sinj;Croatia;;;;;;;;OK;0;0;0;0;0;0;;;0;0;Under
;31.;CISM WPC;2004;2004 CISM WPC;2004-08-09 00:00:00;2004-08-20 00:00:00;Krems;Austria;Cat.1 CISM;;;;;;;OK;0;0;0;0;0;0;;;0;0;CISM
;28;Europa Cup Italy;2004;2004 Europa Cup Italy;2004-07-30 00:00:00;2004-08-01 00:00:00;Belluno;Italy;;nema ga na webu;;;;;;NE;158;20;6;2;178;8;;;235;0;SWCS
;27;Europa Cup Slovenia;2004;2004 Europa Cup Slovenia;2004-07-09 00:00:00;2004-07-10 00:00:00;Lesce-Bled;Slovenia;;;4;;;;;NE;181;27;7;1;208;8;;;265;228960;SWCS
;9.;Petrovdanski kup;2004;2004 Petrovdanski kup;2004-07-02 00:00:00;2004-07-04 00:00:00;Prijedor;BiH;;;;;;;;OK;0;0;0;0;0;0;;;0;0;;;;;Marin Momir
;;Kup Grada Vukovara;2004;2004 Kup Grada Vukovara;2004-06-25 00:00:00;2004-06-26 00:00:00;Borovo;Croatia;;Imam;8;14;5;;;NE;0;0;0;0;0;0;;;0;0;;;;;Željko Dumenčić
;26;Europa Cup Croatia;2004;2004 Europa Cup Croatia;2004-06-11 00:00:00;2004-06-13 00:00:00;Grobnik;Croatia;;;7;;;;;NE;157;26;7;2;183;9;;;238;319872;SWCS
;25;Europa Cup Austria;2004;2004 Europa Cup Austria;2004-05-28 00:00:00;2004-05-30 00:00:00;Lochen;Austria;;Imam;8;157;28;;;NE;157;56;5;6;213;11;;;277;496384;SWCS
;8.;Kup Branka Dobrinića;2003;2003 Kup Branka Dobrinića;2003-10-24 00:00:00;2003-10-26 00:00:00;Vrsar;Croatia;;Imam;8;23;4;;;NE;23;4;2;0;27;2;;;32;7424
;11.;Memorijal Slavonskih zrakoplovaca;2003;2003 Memorijal Slavonskih zrakoplovaca;2003-10-11 00:00:00;2003-10-12 00:00:00;Osijek;Croatia;;Imam;8;30;8;;;NE;0;0;0;0;;;;;0;0;Under
;24;Europa Cup Switzerland;2003;2003 Europa Cup Switzerland;2003-09-26 00:00:00;2003-09-28 00:00:00;Locarno;Switzerland;;;;;;;;NE;172;3;0;1;175;1;;;#DIV/0!;#DIV/0!;SWCS
;27;WPC;2003;2003 WPC;2003-09-06 00:00:00;2003-09-13 00:00:00;Gap Tallard;France;Cat.1x;;;127;56;;;NE;181;3;0;0;184;0;;;#DIV/0!;#DIV/0!;WPC
;23;Europa Cup Italy;2003;2003 Europa Cup Italy;2003-08-15 00:00:00;2003-08-17 00:00:00;Belluno;Italy;;nema ga na webu;;;;;;NE;130;24;0;0;154;0;;;#DIV/0!;#DIV/0!;SWCS
;11.;NC Croatia;2003;2003 NC Croatia;2003-07-25 00:00:00;2003-07-27 00:00:00;Sinj;Croatia;;Imam;5;25;4;;;NE;25;4;1;1;29;2;25;4;35;5425;NC
;22;Europa Cup Slovenia;2003;2003 Europa Cup Slovenia;2003-07-11 00:00:00;2003-07-12 00:00:00;Lesce-Bled;Slovenia;;Imam;8;167;28;;;NE;167;28;8;2;195;10;;;214;350960;SWCS
;21;Europa Cup Croatia;2003;2003 Europa Cup Croatia;2003-06-20 00:00:00;2003-06-22 00:00:00;Opatija;Croatia;;;4;181;28;;;NE;181;28;8;3;209;11;;;228;200640;SWCS
;20;Europa Cup Austria;2003;2003 Europa Cup Austria;2003-06-06 00:00:00;2003-06-08 00:00:00;Lochen;Austria;;;;;;;;NE;161;1;0;0;162;0;;;#DIV/0!;#DIV/0!;SWCS
;4.;Memorijal Zagreba;2003;2003 Memorijal Zagreba;2003-04-13 00:00:00;2003-04-13 00:00:00;Lučko;Croatia;;;6;11;4;;;NE;11;4;3;2;15;5;;;21;2520
;10.;NC Croatia;2002;2002 NC Croatia;2002-09-19 00:00:00;2002-09-21 00:00:00;Osijek;Croatia;;;;;;;;NE;1;0;0;0;1;0;;;1;0;NC
;19;Europa Cup Switzerland;2002;2002 Europa Cup Switzerland;2002-09-06 00:00:00;2002-09-08 00:00:00;Locarno;Switzerland;;;;;;;;NE;1;0;0;0;1;0;;;1;0;SWCS
;25.;Ptuj Cup;2002;2002 Ptuj Cup;2002-08-24 00:00:00;2002-08-25 00:00:00;Ptuj;Slovenia;;;;;;;;NE;1;0;0;0;1;0;;;1;0;Under
;18;Europa Cup Italy;2002;2002 Europa Cup Italy;2002-08-09 00:00:00;2002-08-10 00:00:00;Belluno;Italy;;nema ga na webu;4;;;;;NE;1;0;0;0;1;0;;;1;4;SWCS
;17;Europa Cup Slovenia;2002;2002 Europa Cup Slovenia;2002-07-05 00:00:00;2002-07-07 00:00:00;Lesce-Bled;Slovenia;;Imam;7;137;27;;;NE;138;27;8;3;165;11;;;171;210672;SWCS
;16;Europa Cup Croatia;2002;2002 Europa Cup Croatia;2002-06-14 00:00:00;2002-06-16 00:00:00;Opatija;Croatia;;;6;;;;;NE;161;24;6;2;185;8;;;189;218862;SWCS
;10.;Kup Državnosti;2002;2002 Kup Državnosti;2002-06-01 00:00:00;2002-06-01 00:00:00;Koprivnica;Croatia;;;;;;;;NE;1;0;0;0;1;0;;;1;0
;15;Europa Cup Austria;2002;2002 Europa Cup Austria;2002-05-17 00:00:00;2002-05-18 00:00:00;Lochen;Austria;;Imam;7;134;19;13;3;NE;134;19;4;2;153;6;;;140;155820;SWCS
;14;Europa Cup Italy;2001;2001 Europa Cup Italy;2001-09-15 00:00:00;2001-09-16 00:00:00;Ora;Italy;;;;100;;2;;NE;2;0;2;0;2;2;;;4;0;SWCS
;;Day & Night;2001;2001 Day & Night;2001-09-07 00:00:00;2001-09-08 00:00:00;Locarno;Switzerland;;;;100;;;;NE;1;0;1;0;1;1;;;2;0
;9.;NC Croatia;2001;2001 NC Croatia;2001-08-29 00:00:00;2001-09-01 00:00:00;Lučko;Croatia;;;;;;;;NE;1;0;1;0;1;1;;;2;0;NC
;24.;Ptuj Cup;2001;2001 Ptuj Cup;2001-08-25 00:00:00;2001-08-26 00:00:00;Ptuj;Slovenia;;;;18;;;;NE;1;0;1;0;1;1;;;2;0;Under
;13;Europa Cup Italy;2001;2001 Europa Cup Italy;2001-08-17 00:00:00;2001-08-19 00:00:00;Belluno;Italy;;;;;;;;NE;2;0;2;0;2;2;;;4;0;SWCS
;12;Europa Cup Slovenia;2001;2001 Europa Cup Slovenia;2001-07-06 00:00:00;2001-07-08 00:00:00;Lesce-Bled;Slovenia;;;;;;;;NE;1;0;1;0;1;1;;;2;0;SWCS
;26;WPC;2001;2001 WPC;2001-06-24 00:00:00;2001-07-01 00:00:00;Granada;Spain;Cat.1x;;;139;71;;;NE;0;1;0;0;1;0;;;#DIV/0!;#DIV/0!;WPC
;11;Europa Cup Croatia;2001;2001 Europa Cup Croatia;2001-06-15 00:00:00;2001-06-17 00:00:00;Opatija;Croatia;;;;111;;9;;NE;1;0;1;0;1;1;;;2;0;SWCS
;10;Europa Cup Austria;2001;2001 Europa Cup Austria;2001-06-02 00:00:00;;Lochen;Austria;;;;;;;;NE;1;0;1;0;1;1;;;2;0;SWCS
;;Kup Državnosti;2001;2001 Kup Državnosti;2001-05-25 00:00:00;2001-05-27 00:00:00;Borovo;Croatia;;;;;;;;NE;1;0;1;0;1;1;;;2;0
;;Day & Night;2000;2000 Day & Night;2000-11-10 00:00:00;2000-11-12 00:00:00;Locarno;Switzerland;;;10;105;;;;NE;100;5;1;1;105;2;;;64;68480;;;;;Drago Bunčić
;25;WPC;2000;2000 WPC;2000-10-06 00:00:00;2000-10-15 00:00:00;Ise-Shima;Japan;Cat.1x;;;123;51;;;NE;4;1;0;0;5;0;;;11;0;WPC
;9;Europa Cup Italy;2000;2000 Europa Cup Italy;2000-09-29 00:00:00;2000-10-01 00:00:00;Trento;Italy;;;;85;;;;NE;2;0;2;0;2;2;;;4;0;SWCS
;8.;NC Croatia;2000;2000 NC Croatia;2000-08-31 00:00:00;2000-09-03 00:00:00;Ptuj;Croatia;;;;;;;;NE;1;0;1;0;1;1;;;2;0;NC
;8;Europa Cup Italy;2000;2000 Europa Cup Italy;2000-08-05 00:00:00;2000-08-06 00:00:00;Belluno;Italy;;;;141;;;;NE;2;0;2;0;2;2;;;4;0;SWCS
;7;Europa Cup Slovenia;2000;2000 Europa Cup Slovenia;2000-06-30 00:00:00;2000-07-01 00:00:00;Lesce-Bled;Slovenia;;;;128;;;;NE;1;0;1;0;1;1;;;2;0;SWCS
